timestamp_us,ax,ay,az,gx,gy,gz,roll,pitch,yaw
149251248.0,0.002,0.0664,-1.1045,5.717,0.92,-60.623,3.3649995774678527,-2.636332504938026,87.75147690399994
149264248.0,-0.1611,-0.0034,-1.1216,8.463,-6.588,-87.112,-0.19115710187686785,-2.504356677264351,86.61930154799994
149277248.0,0.1001,0.0747,-1.104,10.233,3.422,-103.591,3.465467320304461,-2.5143487596555674,85.27289919199994
149290248.0,0.082,-0.064,-1.21,10.416,2.385,-107.07,-0.0107372087651596,-2.5114009406820244,83.88126983599994
149303248.0,-0.0488,-0.0996,-1.0674,9.745,-1.949,-95.352,-3.3799025369300146,-2.4341695715392615,82.64197447999994
149316248.0,-0.0601,-0.1514,-0.9951,9.806,0.126,-80.276,-6.614506025017782,-2.3158342413825035,81.59866712399995
149329248.0,0.0459,-0.1367,-1.082,9.012,7.328,-59.585,-9.823539926270666,-2.2246518307314957,80.82434276799995
149342248.0,-0.0933,-0.2271,-1.0186,11.82,0.553,-42.373,-12.825257222548078,-2.0712323247420703,80.27377441199995
149355248.0,0.1846,0.0742,-1.0386,1.017,2.385,-11.489,-9.037672522528657,-2.2007834063599305,80.12469805599996
149368248.0,0.0586,0.0229,-1.0225,-2.767,-0.911,-0.259,-5.3179793959366215,-2.2342521470189216,80.12161169999996
149381248.0,0.0576,-0.0151,-1.0771,-5.941,-1.766,-1.113,-8.871393472974654,-2.273575098543701,80.10742334399995
149394248.0,0.0615,-0.022,-1.083,0.406,0.431,-0.137,-12.265667308010169,-2.287895661836826,80.10592298799996
149407248.0,0.0645,-0.0044,-1.0596,-0.143,-0.118,-0.015,-15.617566389855451,-2.3136021372768814,80.10600863199996
149420248.0,0.0605,-0.002,-1.0654,0.284,0.309,-0.137,-18.899594765407336,-2.328689110591566,80.10450827599996
149433248.0,0.0625,0.0,-1.0571,0.345,0.492,0.046,-14.917356577139186,-2.3438130310892196,80.10538691999996
149446248.0,0.0581,-0.001,-1.0581,0.345,0.065,-0.198,-18.213680159300154,-2.3592608776377055,80.10309356399996
149459248.0,0.0547,-0.001,-1.0591,0.284,0.187,-0.015,-21.44485543237733,-2.3691179607675545,80.10317920799996
149472248.0,0.0547,-0.0015,-1.063,0.04,0.248,-0.259,-24.613980729599028,-2.3777841683025867,80.10009285199996
149485248.0,0.0542,0.0,-1.0537,-1.913,-1.888,-0.32,-20.546221742047045,-2.413466496184113,80.09621349599996
149498248.0,0.0601,-0.0054,-1.0591,-2.584,-1.766,0.229,-23.76252388094351,-2.452945390853748,80.09947113999996
149511248.0,0.0586,-0.0005,-1.064,-1.364,-0.728,-0.015,-26.904261276235925,-2.476502444628047,80.09955678399996
149524248.0,0.061,-0.0039,-1.0605,-0.997,-0.85,0.046,-29.97481274000912,-2.5039349387447305,80.10043542799995
149537248.0,0.061,-0.0088,-1.0645,-0.57,-0.118,0.168,-32.97325446229177,-2.52124444733447,80.10290007199995
149550248.0,0.061,-0.0078,-1.061,-0.509,-0.179,-0.076,-35.911998930201335,-2.5392012718550077,80.10219271599995
149563248.0,0.0591,-0.002,-1.0522,-0.509,-0.667,0.046,-38.79821448860459,-2.5615043999971783,80.10307135999994
149576248.0,0.0615,-0.0029,-1.061,-0.143,-0.118,-0.015,-41.62108893639438,-2.5784186356445074,80.10315700399994
149589248.0,0.0581,-0.0063,-1.0625,0.101,0.065,-0.076,-44.38073489895063,-2.588913509137498,80.10244964799993
149602248.0,0.0605,-0.0054,-1.0557,0.101,-0.118,-0.076,-47.08612105831109,-2.6045294507572363,80.10174229199993
149615248.0,0.062,-0.0039,-1.061,0.223,-0.118,-0.015,-49.73749451233335,-2.62112117562185,80.10182793599992
149628248.0,0.0566,-0.0015,-1.0557,0.345,-0.24,-0.076,-52.336870146661326,-2.633427747038111,80.10112057999991
149641248.0,0.0601,-0.0039,-1.064,0.468,0.065,-0.198,-54.88011919506528,-2.644882378605323,80.09882722399992
149654248.0,0.0605,-0.0059,-1.0601,0.651,0.37,-0.259,-57.367994536295015,-2.6528899910948534,80.09574086799992
149667248.0,0.0586,-0.0054,-1.0591,0.162,0.065,-0.137,-59.81287717930652,-2.662635620956169,80.09424051199993
149680248.0,0.0566,-0.0049,-1.0571,0.406,0.065,-0.259,-62.20628455184954,-2.670144475413474,80.09115415599993
149693248.0,0.061,-0.0039,-1.062,0.59,0.248,-0.259,-64.55058312217237,-2.679622819750687,80.08806779999993
149706248.0,0.0571,-0.0068,-1.0674,0.59,0.309,-0.564,-66.84490377252025,-2.683627667610316,80.08101644399993
149719248.0,0.1035,-0.2427,-1.0537,0.773,-0.301,-11.184,-68.8388909459303,-2.7434360735047063,79.93590508799993
149732248.0,0.0796,-0.1299,-1.0659,2.299,-1.033,-25.1,-70.8940067385754,-2.786813074531649,79.60988573199992
149745248.0,0.0664,0.0039,-1.0635,2.787,-0.545,-27.42,-65.84497144125197,-2.8097659592090234,79.25370637599993
149758248.0,0.0596,0.0737,-1.0781,2.054,-0.301,-22.354,-60.98026731520768,-2.8208363455339622,78.96338501999992
149771248.0,0.0498,0.0771,-1.063,1.749,-0.301,-16.433,-56.22149734424452,-2.8220526905369274,78.75003666399992
149784248.0,0.0532,0.0635,-1.062,0.406,-0.301,-10.269,-51.560480036594285,-2.8269934566800465,78.61682030799992
149797248.0,0.0479,0.0571,-1.0625,0.162,-0.545,-4.776,-46.98887923128264,-2.8292416414522297,78.55501295199991
149810248.0,0.0591,0.0259,-1.062,-0.692,-0.545,-0.381,-42.4860077240597,-2.8435788104829713,78.55034059599991
149823248.0,0.0649,0.0005,-1.0703,-0.448,0.004,-0.137,-38.04267942106347,-2.85634983720259,78.54884023999992
149836248.0,0.0601,-0.001,-1.063,-0.57,-0.545,-0.015,-40.88815863850419,-2.8711785288493177,78.54892588399991
149849248.0,0.0576,-0.0059,-1.063,-0.448,-0.362,-0.015,-43.66989184925762,-2.8806915339890176,78.54901152799991
149862248.0,0.0635,-0.0024,-1.0635,-0.448,-0.301,-0.015,-46.399764556474665,-2.8955454736641024,78.5490971719999
149875248.0,0.063,-0.0059,-1.0601,-0.509,-0.118,-0.076,-49.07202539047622,-2.9074501396839714,78.5483898159999
149888248.0,0.0615,0.001,-1.0596,-0.265,-0.179,-0.015,-44.495191449927574,-2.918310284406533,78.54847545999989
149901248.0,0.0586,-0.0044,-1.0586,-0.265,0.004,-0.198,-47.20404983399378,-2.9235547791712997,78.5461821039999
149914248.0,0.0605,-0.0034,-1.0576,0.162,0.309,0.168,-49.854370057787406,-2.9269208419056714,78.5486467479999
149927248.0,0.0615,-0.0015,-1.0591,0.162,0.126,0.046,-52.45374482810929,-2.933537129338296,78.5495253919999
149940248.0,0.064,-0.0044,-1.0571,0.406,0.309,-0.015,-54.99487684625551,-2.9405151371571225,78.54961103599989
149953248.0,0.0649,-0.0059,-1.0669,1.139,0.737,-0.137,-57.47428056156803,-2.942228584581083,78.5481106799999
149966248.0,0.0928,-0.1948,-1.0527,0.956,-0.118,-5.63,-59.70308700236997,-2.9842640733299386,78.4752013239999
149979248.0,0.0874,-0.2163,-1.0493,2.238,-1.156,-25.955,-61.84770907821555,-3.0328750855398607,78.13806696799989
149992248.0,0.1084,-0.0381,-1.0835,3.458,0.92,-36.941,-64.12657080882494,-3.0749843191240513,77.65811461199989
150005248.0,0.104,-0.0811,-1.0669,4.557,0.553,-60.928,-66.29919307348764,-3.1177650644629193,76.8663312559999
150018248.0,0.0957,-0.0796,-1.0215,6.144,-2.132,-73.684,-68.40596870621874,-3.1895867403818294,75.9087198999999
150031248.0,0.0249,-0.0664,-1.0352,11.332,-5.977,-84.487,-70.42022767061337,-3.2297366839821335,74.8106695439999
150044248.0,-0.2153,0.3403,-1.0522,0.345,6.779,-32.119,-65.76601923054591,-2.8587290899647457,74.3934031879999
150057248.0,0.0342,0.0508,-1.0806,0.284,6.779,-41.214,-60.90106060638156,-2.7516985831099317,73.8579018319999
150070248.0,0.1626,0.125,-1.0083,1.383,0.798,-57.754,-56.20690820075137,-2.8686377643062317,73.1073804759999
150083248.0,0.1245,0.0576,-1.0884,6.388,0.615,-74.478,-51.46212322746173,-2.9340543647986,72.1394471199999
150096248.0,-0.021,0.0469,-0.9995,8.219,8.549,-94.07,-46.782050624315815,-2.7427061718117995,70.9168177639999
150109248.0,0.3599,0.0645,-1.1064,10.905,5.68,-127.761,-42.17435704153374,-2.9755938085798954,69.2562054079999
150122248.0,0.2236,-0.0181,-1.1367,13.346,2.568,-169.998,-44.74274566718289,-3.1062025902099166,67.0465120519999
150135248.0,0.022,0.0308,-0.9883,16.031,-2.681,-219.68,-40.07950529697542,-3.1040199152029224,64.1909526959999
150148248.0,0.1304,-0.1606,-1.1167,21.158,-1.339,-264.297,-42.444831905465385,-3.1911555272068433,60.755372339999894
150161248.0,-0.0269,-0.2085,-0.9463,22.013,-3.353,-306.411,-44.667127626759736,-3.138539867673597,56.7723099839999
150174248.0,0.1113,-0.3369,-1.0898,20.121,-10.433,-300.857,-46.77402386224252,-3.3204363219757487,52.861449627999896
150187248.0,-0.0947,-0.333,-1.123,31.29,-10.677,-306.289,-48.70972738086425,-3.297901918284535,48.879973271999894
150200248.0,-0.1367,-0.1089,-1.0435,28.849,-3.902,-272.537,-50.84898878864729,-3.133479439000682,45.3372729159999
150213248.0,0.0293,-0.0215,-1.0771,30.192,-11.043,-245.925,-53.02464134868662,-3.2429491767733984,42.14052855999989
150226248.0,0.0669,-0.0513,-1.0732,21.219,6.291,-241.226,-55.23923325569822,-3.1694956812694044,39.00487120399989
150239248.0,0.0747,-0.0903,-1.0,23.539,-2.01,-242.019,-57.33151444313373,-3.217102844883532,35.85890484799989
150252248.0,0.2676,0.0342,-0.9995,20.121,3.849,-232.742,-52.36788624773634,-3.403620278150337,32.833539491999886
150265248.0,0.0757,-0.0127,-1.0093,19.877,0.004,-222.122,-54.653026279736224,-3.4215694642068213,29.946234135999887
150278248.0,0.2187,-0.0186,-1.2544,20.365,10.807,-210.647,-56.88367449207799,-3.4135270157813586,27.208103779999888
150291248.0,0.1582,-0.0337,-1.1631,17.374,2.629,-206.802,-59.091612441878596,-3.466904257183084,24.51995842399989
150304248.0,0.0967,-0.0063,-1.0913,18.595,9.159,-190.505,-61.266413681514145,-3.38244723564928,22.043674067999888
150317248.0,0.1118,0.0259,-1.0337,17.435,5.497,-171.585,-56.24781814074437,-3.368478312044368,19.813349711999887
150330248.0,0.1816,0.0186,-1.0371,14.017,1.225,-147.659,-51.364983568767514,-3.4844045284370107,17.894063355999887
150343248.0,0.1284,0.0103,-1.0713,16.52,-0.362,-124.282,-46.53838515560239,-3.5563064568302902,16.278677999999886
150356248.0,0.1416,-0.0005,-1.0669,21.83,5.925,-108.963,-48.929115229112135,-3.5611925884179607,14.862439643999885
150369248.0,0.0439,0.0996,-1.0181,14.994,-0.301,-99.563,-44.27140688631147,-3.543243334041809,13.568401287999885
150382248.0,0.0264,0.1567,-1.042,9.867,-0.728,-93.032,-39.831467674650696,-3.510650576934097,12.359265931999886
150395248.0,0.125,0.1812,-1.103,9.379,3.849,-78.567,-35.50208243529382,-3.5193103670782486,11.338175575999886
150408248.0,-0.0127,0.0854,-1.0264,6.083,0.798,-71.487,-31.209817373595705,-3.4249218012528537,10.409125219999886
150421248.0,0.0776,0.0879,-1.0522,4.496,3.727,-61.965,-27.023998160012226,-3.393301857106589,9.603860863999886
150434248.0,0.063,0.0278,-1.0493,5.594,0.798,-51.162,-22.842752262684638,-3.384256990339419,8.939035507999886
150447248.0,0.0439,-0.0322,-0.9951,1.261,0.309,-41.641,-25.932913843406006,-3.3634228717417303,8.397983151999886
150460248.0,0.0811,0.0059,-1.0884,2.482,3.361,-35.964,-21.78899561331372,-3.3388556147026085,7.930731795999886
150473248.0,0.0659,0.0103,-1.0825,3.153,-0.179,-33.34,-17.724098559130876,-3.3443238445200656,7.497592439999886
150486248.0,0.0776,0.04,-1.0371,2.421,1.896,-29.312,-13.783097077080171,-3.3390949503898915,7.116817083999886
150499248.0,0.0747,0.1396,-1.0474,2.543,1.835,-21.865,-10.027021859055758,-3.3301037381088565,6.832852727999886
150512248.0,0.0269,0.041,-1.0728,1.688,4.399,-22.354,-6.24889831884393,-3.2364582057086437,6.542531371999886
150525248.0,0.042,0.0132,-1.0566,3.641,1.957,-22.842,-2.4919980857030093,-3.192613079882236,6.245866015999886
150538248.0,0.0439,0.0293,-1.063,3.763,3.361,-26.077,1.1740560404704063,-3.133514558218856,5.907145659999887
150551248.0,0.0547,0.0166,-1.0674,4.557,1.164,-29.434,4.790662469743735,-3.114973539679648,5.524784303999887
150564248.0,0.0713,0.0264,-1.0654,4.008,2.323,-29.19,8.317372812818027,-3.099923229046227,5.145594947999887
150577248.0,0.0674,0.0303,-1.0571,1.871,2.69,-26.748,11.741876130237861,-3.076881776367233,4.798151591999886
150590248.0,0.0649,0.0137,-1.0542,2.909,0.309,-22.903,15.129059196383029,-3.082152364075995,4.500693235999886
150603248.0,0.1069,0.0337,-1.0991,3.031,1.042,-22.293,18.42981951587687,-3.11857969139855,4.211164879999886
150616248.0,0.0967,0.0801,-1.0928,3.947,1.103,-17.898,21.627515572035854,-3.1433167934020037,3.9787715239998867
150629248.0,0.0581,0.0259,-1.0537,3.397,0.492,-15.579,24.809933040133377,-3.137577545623444,3.776525167999887
150642248.0,0.0605,0.0303,-1.0591,2.848,-1.033,-16.189,27.91709410796194,-3.153641346570191,3.566348811999887
150655248.0,0.0576,-0.0107,-1.0596,-2.218,0.187,-19.546,23.741917133255935,-3.150707278397325,3.312531455999887
150668248.0,0.0132,-0.0645,-1.0713,1.017,-1.217,-19.729,19.74879557827345,-3.1175842829428295,3.0563350999998873
150681248.0,0.0752,0.0239,-1.1211,1.871,0.553,-19.302,22.953081872038233,-3.125213008290765,2.805689743999887
150694248.0,0.0767,0.1216,-1.082,3.275,3.3,-19.607,26.00734972404951,-3.1015496734089614,2.551079387999887
150707248.0,0.0762,0.1489,-1.0391,0.895,-0.423,-17.288,28.935359953180747,-3.1282388454805674,2.326616031999887
150720248.0,0.0703,0.0386,-1.0703,-0.204,1.103,-12.893,31.912595640420438,-3.1270252492559463,2.159287675999887
150733248.0,0.0488,-0.042,-1.0464,1.505,-0.789,-13.198,27.7393380634559,-3.1281894543136444,1.987994319999887
150746248.0,0.0566,0.0591,-1.0366,0.345,-1.949,-9.292,30.72353580156268,-3.1531549463819224,1.867478963999887
150759248.0,0.0698,0.0596,-1.0649,-2.34,-1.156,-3.738,33.61503706130235,-3.179998819196828,1.819165607999887
150772248.0,0.0547,0.0396,-1.0684,-0.448,0.126,-0.381,36.49442612932181,-3.1736643439694325,1.814493251999887
150785248.0,0.0566,0.0176,-1.0674,0.406,0.065,0.107,39.35066813455735,-3.170354665930267,1.816164895999887
150798248.0,0.0566,0.0151,-1.0649,0.345,0.126,-0.015,42.15165337409866,-3.1664784213089874,1.8162505399998872
150811248.0,0.0571,0.02,-1.0659,0.284,0.431,0.168,44.8905906109336,-3.159268363965273,1.8187151839998872
150824248.0,0.0518,0.0137,-1.0557,0.651,0.492,-0.198,47.58605362317873,-3.1462851694512617,1.8164218279998872
150837248.0,0.0498,0.0234,-1.0566,0.223,-0.057,-0.198,50.21165068308544,-3.1383355730393694,1.8141284719998871
150850248.0,0.0562,0.019,-1.0527,0.406,0.065,-0.076,52.79176091573612,-3.1361426915430943,1.8134211159998872
150863248.0,0.0527,0.0181,-1.0605,1.017,-0.362,-0.137,55.32917734525245,-3.135214672270653,1.8119207599998872
150876248.0,0.0601,0.0205,-1.0649,0.59,0.004,-0.076,57.807904514236185,-3.137344666590189,1.8112134039998873
150889248.0,0.0508,0.0093,-1.0537,-1.486,-0.057,-0.625,60.22255214088724,-3.1308183029965897,1.8033690479998872
150902248.0,0.0537,0.0186,-1.0762,1.261,0.248,-1.235,62.61421430576533,-3.122458598283707,1.787594691999887
150915248.0,0.0576,0.0269,-1.0542,0.712,0.065,-0.381,64.94161793155622,-3.12200345675472,1.7829223359998871
150928248.0,0.0615,0.02,-1.0679,0.59,0.065,-0.259,67.22869457160722,-3.124937262694166,1.779835979999887
150941248.0,0.0581,0.0161,-1.0557,0.345,0.431,-0.137,69.47089249089574,-3.1202351163035353,1.778335623999887
150954248.0,0.0547,0.019,-1.0703,0.956,0.37,-0.015,71.67316488010292,-3.1119144292834227,1.7784212679998872
150967248.0,0.0552,0.0166,-1.0688,2.177,0.492,0.229,73.84949127040008,-3.1028245997540385,1.7816789119998873
150980248.0,0.0547,0.0229,-1.0562,1.932,0.492,0.046,75.97212484144342,-3.094072895027117,1.7825575559998872
150993248.0,0.0522,0.021,-1.0601,1.261,0.859,-0.015,78.04590148632838,-3.0779102403926832,1.7826431999998873
151006248.0,0.0552,0.0215,-1.061,2.177,0.859,-0.198,80.08935188592322,-3.065253748455689,1.7803498439998873
151019248.0,0.0449,0.0151,-1.061,2.848,-0.667,-0.442,82.10739195558834,-3.061199368428924,1.7748844879998873
151032248.0,0.0601,0.022,-1.063,3.153,0.492,-0.015,84.08155168175313,-3.058705891362547,1.7749701319998874
151045248.0,0.0508,0.02,-1.0591,2.299,0.37,-0.259,86.00742405079475,-3.0480236646347163,1.7718837759998873
151058248.0,0.0366,0.0137,-1.0542,3.214,-1.033,-0.015,87.91318185852877,-3.0402819173974986,1.7719694199998874
151071248.0,0.0669,0.0249,-1.0752,1.627,0.981,-0.076,89.74896427124321,-3.03846092361654,1.7712620639998875
151084248.0,0.0518,0.0205,-1.0562,1.993,0.676,-0.503,91.55698828295539,-3.025517329542561,1.7650037079998875
151097248.0,0.0503,0.0322,-1.0503,1.871,0.615,-0.747,93.31441567689863,-3.0122768323903104,1.7555733519998875
151110248.0,0.0508,0.0298,-1.0586,0.773,0.065,-0.137,95.02557692546895,-3.0064228377528086,1.7540729959998875
151123248.0,0.0566,0.0303,-1.0508,-0.265,-0.24,-0.198,96.68850675880105,-3.0112835292780504,1.7517796399998875
151136248.0,0.0537,0.021,-1.0674,-0.143,-0.118,-0.076,98.33022399097557,-3.010444970255736,1.7510722839998876
151149248.0,0.0562,0.0269,-1.0601,0.651,0.004,-0.076,99.94269291504582,-3.011151645364616,1.7503649279998876
151162248.0,0.0562,0.0278,-1.0576,0.101,-0.057,0.107,101.51486226684573,-3.0127630524132694,1.7520365719998876
151175248.0,0.0532,0.0259,-1.0649,0.468,0.248,0.229,103.0625134046662,-3.006824618374187,1.7552942159998877
151188248.0,0.0498,0.0239,-1.0581,0.101,0.004,-0.015,104.57652172169138,-3.0008101845127957,1.7553798599998878
151201248.0,0.0522,0.0283,-1.062,-0.753,0.065,0.046,106.04472011638028,-2.996518739664977,1.7562585039998877
151214248.0,0.0547,0.0264,-1.0654,-0.631,-0.179,0.168,107.48724844652183,-2.9979264806056487,1.7587231479998877
151227248.0,0.0581,0.0239,-1.0576,-0.509,0.004,-0.015,108.90497843202574,-3.0010828644815866,1.7588087919998878
151240248.0,0.0542,0.0215,-1.0635,0.529,0.126,-0.015,110.31030633597054,-2.998087224498672,1.758894435999888
151253248.0,0.0532,0.0273,-1.0571,-0.082,-0.179,-0.137,111.67331940315378,-2.9983013464941624,1.757394079999888
151266248.0,0.0542,0.0254,-1.062,-0.326,0.004,-0.198,113.00814897142358,-2.99699311219232,1.755100723999888
151279248.0,0.0493,0.0264,-1.0532,0.345,0.126,0.046,114.32351424671086,-2.98932549537947,1.7559793679998879
151292248.0,0.0542,0.0249,-1.0635,0.04,0.492,-0.015,115.61057983813015,-2.9818981033141903,1.756065011999888
151305248.0,0.0576,0.0215,-1.0693,0.59,0.004,0.107,116.88269845854636,-2.9841576248083035,1.757736655999888
151318248.0,0.0527,0.022,-1.0518,-0.082,-0.85,0.046,118.11988572583502,-2.992952023744209,1.7586152999998879
151331248.0,0.0605,0.0278,-1.0571,-2.279,-0.057,-0.137,119.29817578404821,-2.9996016306396833,1.7571149439998879
151344248.0,0.0645,0.0371,-1.0557,-6.674,0.37,-0.503,120.38678266028786,-3.0050711674307644,1.7508565879998879
151357248.0,0.0547,0.0278,-1.0527,-11.617,1.042,-0.747,121.4006427881715,-2.99145752617464,1.7414262319998879
151370248.0,0.0513,0.0161,-1.061,-11.556,1.408,-0.747,122.40787027976016,-2.969340126185611,1.731995875999888
151383248.0,0.0352,0.0308,-1.019,-1.119,-0.789,-0.503,123.51068223511088,-2.959848960120298,1.725737519999888
151396248.0,0.0542,0.0103,-1.0732,-1.547,-0.362,-0.625,124.6096132556561,-2.9633778705411613,1.717893163999888
151409248.0,0.0537,0.0195,-1.0527,-0.021,-0.179,-0.198,125.69578016427673,-2.96507866002409,1.715599807999888
151422248.0,0.0571,0.0186,-1.0576,-0.143,-0.118,0.046,126.75974260602523,-2.9693724609091383,1.716478451999888
151435248.0,0.0532,0.0176,-1.0552,0.223,-0.057,0.107,127.80812846621073,-2.9687213349456245,1.7181500959998879
151448248.0,0.0537,0.0205,-1.0693,0.04,0.065,-0.076,128.83036035105033,-2.9663010013554216,1.717442739999888
151461248.0,0.0576,0.02,-1.0645,0.101,-0.118,-0.137,129.83336376032193,-2.9707058016186596,1.715942383999888
151474248.0,0.0527,0.0161,-1.063,-0.326,-0.179,-0.198,130.81503974092405,-2.9706232776850037,1.713649027999888
151487248.0,0.0547,0.0151,-1.0596,0.04,0.004,0.046,131.78277059019032,-2.970550716100688,1.7145276719998879
151500248.0,0.0557,0.019,-1.064,-0.021,-0.057,0.107,132.72623802757315,-2.9720833147761185,1.7161993159998878
151513248.0,0.0557,0.0142,-1.0625,-0.265,0.126,-0.137,133.65287424687514,-2.971342485472645,1.7146989599998879
151526248.0,0.0586,0.0137,-1.064,0.04,0.126,0.046,134.56542342999887,-2.973646429146344,1.7155776039998878
151539248.0,0.0547,0.0205,-1.061,0.04,0.126,-0.137,135.45233762124832,-2.971876269739298,1.7140772479998878
151552248.0,0.0532,0.0171,-1.063,-0.204,0.065,-0.076,136.32211066603813,-2.969198541665227,1.7133698919998879
151565248.0,0.0522,0.0142,-1.0674,0.162,-0.118,-0.015,137.18233970421565,-2.96760147829264,1.713455535999888
151578248.0,0.0552,0.0171,-1.0591,0.101,0.126,0.229,138.02133054477218,-2.9666006867660566,1.716713179999888
151591248.0,0.0542,0.0161,-1.0581,0.101,0.187,0.107,138.8446068143848,-2.9638199423801943,1.718384823999888
151604248.0,0.0601,0.0132,-1.0605,-0.204,0.187,0.229,139.65070428322235,-2.967320808452333,1.721642467999888
151617248.0,0.0581,0.021,-1.0513,-0.082,0.004,-0.015,140.43360958240208,-2.9714688344159823,1.7217281119998882
151630248.0,0.0601,0.0161,-1.0669,-0.021,0.187,-0.137,141.207229775419,-2.9744260923177084,1.7202277559998882
151643248.0,0.0552,0.0181,-1.0571,-0.082,-0.118,-0.137,141.96227268137886,-2.9765090757183317,1.7187273999998882
151656248.0,0.0566,0.0186,-1.0566,-0.143,0.065,-0.076,142.70088620505112,-2.977760587926277,1.7180200439998883
151669248.0,0.0562,0.0176,-1.0586,-0.143,0.065,-0.015,143.4258477233976,-2.9784407601101885,1.7181056879998884
151682248.0,0.0591,0.0151,-1.0566,0.04,0.004,-0.137,144.14131605660012,-2.9831369596125503,1.7166053319998884
151695248.0,0.0532,0.0176,-1.0654,-0.082,0.248,-0.015,144.8383676834216,-2.977773343354019,1.7166909759998885
151708248.0,0.0557,0.0156,-1.0674,0.284,-0.118,0.046,145.52832317336458,-2.9797512370265884,1.7175696199998884
151721248.0,0.0566,0.0205,-1.0625,-0.082,0.126,-0.137,146.19445633554,-2.979819026546272,1.7160692639998885
151734248.0,0.0527,0.0181,-1.062,-0.143,0.004,0.046,146.84906807267208,-2.977274443130927,1.7169479079998884
151747248.0,0.0542,0.0161,-1.064,-0.021,0.004,-0.198,147.4943319751544,-2.976287114167248,1.7146545519998884
151760248.0,0.0552,0.0166,-1.061,0.101,0.004,0.107,148.12765597444752,-2.976560712515552,1.7163261959998883
151773248.0,0.0532,0.0166,-1.0664,0.04,-0.24,0.229,148.74762711766488,-2.977493095898312,1.7195838399998884
151786248.0,0.0571,0.0156,-1.0649,0.04,-0.057,-0.076,149.35624955026313,-2.9803415445254626,1.7188764839998885
151799248.0,0.0547,0.019,-1.0591,0.162,0.126,0.29,149.95048418629253,-2.9785446845414696,1.7229271279998886
151812248.0,0.0542,0.0161,-1.0586,-0.021,-0.179,-0.076,150.5336313366681,-2.9801602578266078,1.7222197719998886
151825248.0,0.0557,0.0166,-1.062,-0.265,0.065,-0.015,151.10152338648368,-2.9800612639726944,1.7223054159998887
151838248.0,0.0537,0.0181,-1.0649,0.04,0.126,-0.076,151.660378373014,-2.9768763910431364,1.7215980599998888
151851248.0,0.0576,0.0137,-1.0581,0.101,0.065,-0.198,152.21347235441775,-2.9791179026559558,1.7193047039998888
151864248.0,0.0576,0.0171,-1.0586,0.101,0.004,-0.015,152.75183180548729,-2.9820594510423004,1.7193903479998889
151877248.0,0.0547,0.0132,-1.0649,0.101,-0.057,0.29,153.28372939857252,-2.982243146437086,1.723440991999889
151890248.0,0.0566,0.02,-1.0605,0.162,0.004,-0.137,153.79836139000145,-2.9839306583473357,1.721940635999889
151903248.0,0.0532,0.0176,-1.064,0.162,0.004,-0.32,154.30535576895048,-2.98173479999995,1.7180612799998891
151916248.0,0.0513,0.021,-1.062,-0.082,-0.24,0.107,154.79539857136413,-2.9807508943261243,1.719732923999889
151929248.0,0.0542,0.0156,-1.0596,-0.021,0.004,0.168,155.2822044872153,-2.9799361292197997,1.722197567999889
151942248.0,0.0542,0.0171,-1.0635,0.284,-0.057,0.107,155.76160597902935,-2.979699215195336,1.723869211999889
151955248.0,0.0581,0.0127,-1.061,0.223,0.187,-0.015,156.2353501014258,-2.9806991375996685,1.7239548559998892
151968248.0,0.0522,0.0181,-1.0557,-0.265,0.004,-0.076,156.6874731687802,-2.9779339959083564,1.7232474999998892
151981248.0,0.0562,0.0176,-1.0522,0.101,-0.118,-0.32,157.1356956583098,-2.9813109515820737,1.7193681439998894
151994248.0,0.0562,0.0161,-1.0664,-0.143,-0.179,-0.381,157.5737117438249,-2.984586467408862,1.7146957879998894
152007248.0,0.0542,0.0151,-1.0659,0.101,-0.789,-0.869,158.00714279230692,-2.9934527687598775,1.7036794319998894
152020248.0,0.021,-0.0254,-1.0767,2.482,0.065,-9.536,151.30549943372165,-2.9553899772175227,1.5799920759998893
152033248.0,0.0181,-0.0474,-1.0439,4.557,0.431,-19.546,144.78929308883363,-2.910931060489655,1.3261747199998895
152046248.0,0.0493,-0.2368,-1.0854,6.022,1.835,-57.449,138.61622415769915,-2.8804471482914953,0.5796183639998895
152059248.0,0.0713,-0.1436,-1.0684,6.327,3.605,-91.14,132.47745772300593,-2.852885202758982,-0.6049209920001104
152072248.0,-0.1816,-0.0269,-1.0459,12.308,-6.282,-110.916,126.41402933409327,-2.6792157472756033,-2.04654834800011
152085248.0,-0.0913,0.0488,-1.0996,9.989,-2.315,-119.583,127.56203747323234,-2.560583032172232,-3.60084670400011
152098248.0,0.166,0.1641,-1.1011,10.599,-3.597,-123.367,128.57614777528457,-2.725110004620326,-5.20433706000011
152111248.0,0.0771,0.0508,-1.0171,9.684,-1.644,-125.747,129.6706636795985,-2.778437161359797,-6.838767416000111
152124248.0,0.1055,0.021,-1.0063,0.59,-9.09,-131.973,130.66070789758462,-2.9586425336508686,-8.55413577200011
152137248.0,0.0474,0.0186,-1.0586,-8.505,1.591,-128.25,131.51885893638786,-2.9307612724520067,-10.22110512800011
152150248.0,-0.0137,-0.0171,-1.0278,0.651,-1.217,-126.663,125.31568987734595,-2.872672657563265,-11.867443484000109
152163248.0,0.1431,-0.0107,-1.27,9.989,9.77,-116.409,119.34614126875096,-2.81961451699627,-13.38047984000011
